# WARNING - This exported Revigo data is only useful for the specific purpose of constructing a TreeMap visualization.
# Do not use this table as a general list of non-redundant GO categories, as it sets an extremely permissive 
# threshold to detect redundancies (c=0.10) and fill the 'representative' column, while normally c>=0.4 is recommended.
# To export a reduced-redundancy set of GO terms, go to the Scatterplot or Table tab, and export from there.
TermID	Name	Frequency	Value	Uniqueness	Dispensability	Representative
"GO:0034097"	"response to cytokine"	0.24023728170193348	2.115770123	0.882379955476487	0.19021392	"thyroid hormone transport"
"GO:0035023"	"regulation of Rho protein signal transduction"	0.04992086633531003	2.298614455	0.834631223335449	0.10561438	"thyroid hormone transport"
"GO:0038061"	"non-canonical NF-kappaB signal transduction"	0.0055265594850238365	2.154951051	0.8556991693691842	0.12508879	"thyroid hormone transport"
"GO:0042742"	"defense response to bacterium"	0.12667006580380158	1.490203439	0.9086459362717606	0.38676398	"thyroid hormone transport"
"GO:0042981"	"regulation of apoptotic process"	0.42402706724800787	1.341761975	0.8909072679915276	0.16664171	"thyroid hormone transport"
"GO:0043032"	"positive regulation of macrophage activation"	0.0030525562858456684	2.262698604	0.8041218791933459	0.56432982	"thyroid hormone transport"
"GO:0043122"	"regulation of canonical NF-kappaB signal transduction"	0.09361539945219839	1.867624244	0.8286995284581298	0.66821125	"thyroid hormone transport"
"GO:0045324"	"late endosome to vacuole transport"	0.12929008478199583	2.115770123	0.9208258934456143	0.57877801	"thyroid hormone transport"
"GO:0045471"	"response to ethanol"	0.005562374676103253	1.385325676	0.9248813389977781	0.39038519	"thyroid hormone transport"
"GO:0045600"	"positive regulation of fat cell differentiation"	0.009050223284298754	1.68086182	0.8189292926310159	0.66309767	"thyroid hormone transport"
"GO:0045672"	"positive regulation of osteoclast differentiation"	0.0033280577556873353	1.896356925	0.7972559246425565	0.57455755	"thyroid hormone transport"
"GO:0046686"	"response to cadmium ion"	0.022122768028285843	1.777834617	0.9191323033698021	0.42768953	"thyroid hormone transport"
"GO:0046825"	"regulation of protein export from nucleus"	0.0038818157100690854	2.262698604	0.9074867177280107	0.12260054	"thyroid hormone transport"
"GO:0047496"	"vesicle transport along microtubule"	0.020690160385109176	1.939455946	0.9299389575121096	0.50402111	"thyroid hormone transport"
"GO:0051246"	"regulation of protein metabolic process"	1.9158289562348558	2.262698604	0.8665320384159425	0.24378979	"thyroid hormone transport"
"GO:0060340"	"positive regulation of type I interferon-mediated signaling pathway"	0.0022866621996858348	2.262698604	0.7825733108651258	0.46868666	"thyroid hormone transport"
"GO:0090110"	"COPII-coated vesicle cargo loading"	0.027748508042452685	2.115770123	0.8794884687295624	0.58515993	"thyroid hormone transport"
"GO:0097401"	"synaptic vesicle lumen acidification"	0.0017191291718120008	2.262698604	0.8561208366916105	0.40751736	"thyroid hormone transport"
"GO:1900153"	"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"	0.005443909044071337	2.262698604	0.8035642076777818	0.52093078	"thyroid hormone transport"
"GO:1901096"	"regulation of autophagosome maturation"	0.009380825048108755	2.262698604	0.8630562645851683	0.12901045	"thyroid hormone transport"
"GO:1904395"	"positive regulation of skeletal muscle acetylcholine-gated channel clustering"	0.0006253883365405838	1.939455946	0.8365432275937492	0.57125572	"thyroid hormone transport"
"GO:0098742"	"cell-cell adhesion via plasma-membrane adhesion molecules"	0.26452824629787325	2.327347135	0.9430481896451037	0.00970873	null
"GO:0007160"	"cell-matrix adhesion"	0.06753918533168463	1.363496301	0.9470927337486585	0.69878893	"cell-cell adhesion via plasma-membrane adhesion molecules"
"GO:0033627"	"cell adhesion mediated by integrin"	0.026665787265974933	1.847100901	0.9496809134498477	0.65294176	"cell-cell adhesion via plasma-membrane adhesion molecules"
"GO:0098885"	"modification of postsynaptic actin cytoskeleton"	0.0005427378955880837	2.585941261	0.958915956476276	0	null
"GO:0030036"	"actin cytoskeleton organization"	0.625278135952647	1.292970631	0.9129029764799728	0.65293662	"modification of postsynaptic actin cytoskeleton"
"GO:0045104"	"intermediate filament cytoskeleton organization"	0.055444670805635456	2.068753009	0.927439960755762	0.20198261	"modification of postsynaptic actin cytoskeleton"
