# WARNING - This exported Revigo data is only useful for the specific purpose of constructing a TreeMap visualization.
# Do not use this table as a general list of non-redundant GO categories, as it sets an extremely permissive 
# threshold to detect redundancies (c=0.10) and fill the 'representative' column, while normally c>=0.4 is recommended.
# To export a reduced-redundancy set of GO terms, go to the Scatterplot or Table tab, and export from there.
TermID	Name	Frequency	Value	Uniqueness	Dispensability	Representative
"GO:0090110"	"COPII-coated vesicle cargo loading"	0.042706934925914014	-1.6409330640664193	0.8843873340477959	0.51931214	"vacuolar transport"
"GO:0097401"	"synaptic vesicle lumen acidification"	0.001599879413396583	-1.3861733734132362	0.8834901778838067	0.5634974	"vacuolar transport"
"GO:0043011"	"myeloid dendritic cell differentiation"	0.0020995340609650543	-1.6409330640664193	0.9297871612387033	0.00914515	null
"GO:0007416"	"synapse assembly"	0.03722550192032296	-1.406349356235592	0.9223281532261456	0.4159547	"myeloid dendritic cell differentiation"
"GO:0007586"	"digestion"	0.03046170403107094	-1.6409330640664193	0.9708233930463174	0.34021653	"myeloid dendritic cell differentiation"
"GO:0021762"	"substantia nigra development"	0.0001895241766639029	-1.4629053329210582	0.968217668954427	0.27639941	"myeloid dendritic cell differentiation"
"GO:0097009"	"energy homeostasis"	0.008516281185157196	-1.457806264942674	0.9644478665545196	0.36748979	"myeloid dendritic cell differentiation"
"GO:0045104"	"intermediate filament cytoskeleton organization"	0.08859639920801539	-1.3528931587435542	0.9478604522785725	0.01185965	null
"GO:0098609"	"cell-cell adhesion"	0.542898157436109	-2.011035163043393	0.9586565469835076	0.01389587	null
"GO:1904263"	"positive regulation of TORC1 signaling"	0.04213836239592231	-3.9788107009300617	0.7836619977772816	-0	null
"GO:0006986"	"response to unfolded protein"	0.1284161671309845	-1.3238017227363355	0.9171599294619808	0.20072767	"positive regulation of TORC1 signaling"
"GO:0007229"	"integrin-mediated signaling pathway"	0.08566246649914042	-3.2006594505464183	0.8096828930101212	0.52716849	"positive regulation of TORC1 signaling"
"GO:0007249"	"canonical NF-kappaB signal transduction"	0.028052039499201313	-2.3046389970872236	0.8354623553893392	0.27261721	"positive regulation of TORC1 signaling"
"GO:0010637"	"negative regulation of mitochondrial fusion"	0.002488427826067608	-1.4629053329210582	0.8701617527392225	0.48603123	"positive regulation of TORC1 signaling"
"GO:0010898"	"positive regulation of triglyceride catabolic process"	0.005673418535198651	-1.3528931587435542	0.8048106663395173	0.65450213	"positive regulation of TORC1 signaling"
"GO:0022409"	"positive regulation of cell-cell adhesion"	0.05953520500190238	-1.7012183370767484	0.8191574168418366	0.41870286	"positive regulation of TORC1 signaling"
"GO:0030513"	"positive regulation of BMP signaling pathway"	0.007610503301880361	-2.084520859197212	0.8092219844134031	0.59477592	"positive regulation of TORC1 signaling"
"GO:0031397"	"negative regulation of protein ubiquitination"	0.021199632903976567	-2.7590373703815327	0.8501799119489251	0.11937923	"positive regulation of TORC1 signaling"
"GO:0031640"	"killing of cells of another organism"	0.05167856640565331	-1.34082376642683	0.9275883228633038	0.66156325	"positive regulation of TORC1 signaling"
"GO:0032436"	"positive regulation of proteasomal ubiquitin-dependent protein catabolic process"	0.11581896276519417	-1.707346310268172	0.7733190347966583	0.61203012	"positive regulation of TORC1 signaling"
"GO:0032728"	"positive regulation of interferon-beta production"	0.0036969521214179502	-3.1555228242543185	0.8276517621556465	0.35397709	"positive regulation of TORC1 signaling"
"GO:0033209"	"tumor necrosis factor-mediated signaling pathway"	0.03243078638602058	-3.51427857351842	0.7805930294885925	0.13260301	"positive regulation of TORC1 signaling"
"GO:0034142"	"toll-like receptor 4 signaling pathway"	0.013645740719801007	-2.1771480531014498	0.7196931532678715	0.56626505	"positive regulation of TORC1 signaling"
"GO:0035329"	"hippo signaling"	0.028901206264773348	-1.3407529385916706	0.8391115745395965	0.36621681	"positive regulation of TORC1 signaling"
"GO:0038061"	"non-canonical NF-kappaB signal transduction"	0.00812738742005464	-1.940127498672291	0.8462709456697101	0.54588696	"positive regulation of TORC1 signaling"
"GO:0042981"	"regulation of apoptotic process"	0.49277516609086597	-2.7389658802051238	0.8610510970107866	0.16017732	"positive regulation of TORC1 signaling"
"GO:0043122"	"regulation of canonical NF-kappaB signal transduction"	0.11523069941165297	-1.3604121705753274	0.8313771417720466	0.63101487	"positive regulation of TORC1 signaling"
"GO:0045087"	"innate immune response"	0.24410221683721955	-2.0128517121421368	0.8392042071040412	0.6247118	"positive regulation of TORC1 signaling"
"GO:0045600"	"positive regulation of fat cell differentiation"	0.011629892658921314	-1.3761049494068898	0.8329962963838363	0.37807993	"positive regulation of TORC1 signaling"
"GO:0045995"	"regulation of embryonic development"	0.01487887854458822	-1.5537766914541087	0.8861101982895006	0.49584349	"positive regulation of TORC1 signaling"
"GO:0046578"	"regulation of Ras protein signal transduction"	0.02872398885282788	-1.3861733734132362	0.8443528500338938	0.5759763	"positive regulation of TORC1 signaling"
"GO:0046825"	"regulation of protein export from nucleus"	0.004642111651793778	-1.3861733734132362	0.9155339348077854	0.11808041	"positive regulation of TORC1 signaling"
"GO:0051246"	"regulation of protein metabolic process"	2.477140061467859	-1.3861733734132362	0.8577547873779073	0.27335527	"positive regulation of TORC1 signaling"
"GO:0070498"	"interleukin-1-mediated signaling pathway"	0.0043935150044813855	-2.026529466200368	0.8067192177584971	0.67180951	"positive regulation of TORC1 signaling"
"GO:0098586"	"cellular response to virus"	0.010187539833920702	-1.3481237310610183	0.8902132399735194	0.17119797	"positive regulation of TORC1 signaling"
"GO:1900153"	"positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"	0.0046494957106248385	-1.3861733734132362	0.8085576891535151	0.63308732	"positive regulation of TORC1 signaling"
"GO:1901096"	"regulation of autophagosome maturation"	0.014950257779955145	-2.177991801821828	0.8326901970935254	0.180305	"positive regulation of TORC1 signaling"
"GO:1901652"	"response to peptide"	0.29161617406215434	-1.4629053329210582	0.8996854485514355	0.43406551	"positive regulation of TORC1 signaling"
